Name,Price
"Professional Adjustable Desk Recording Microphone Stand With Phone Holder,Pop Filter.BLACK","<div class=""prc"">₦ 5,500</div>"
Yamaha YM288 Wireless Microphone With 2 Mic & Battery - YM288,"<div class=""prc"">₦ 11,500</div>"
Puluz U/C Shape Portable Handheld DV Bracket Stabilizer + Video Shotgun Microphone Kit With Cold Shoe Tripod Head  For All SLR Cameras And Home DV Camera,"<div class=""prc"">₦ 10,362</div>"
"12” Public Address System With Bluetooth, MicroSD, USB, FM Functions And Two Wireless Microphone","<div class=""prc"">₦ 55,000</div>"
Studio Microphone Isolation Shield Soundproof Filter Vocal Recording Foam Panel,"<div class=""prc"">₦ 17,999</div>"
Mini Microphone With Thread  3.5mm Plug For Recording/Live,"<div class=""prc"">₦ 670</div>"
Sennheiser Wireless Lavalier Lapel Microphone With Head And Handheld Mic - 3 In 1,"<div class=""prc"">₦ 22,000</div>"
Panasonic Panasonic Super Uni-Directional Condenser Microphone & Boom Mic For Camera,"<div class=""prc"">₦ 19,000</div>"
4 In 1 Vlogging Live Broadcast LED Selfie Light Smartphone Video Rig Kits With Microphone + Tripod Mount + Cold Shoe Tripod Head,"<div class=""prc"">₦ 27,860</div>"
AEC BQ618 Smart Wireless Bluetooth Headset With Microphone,"<div class=""prc"">₦ 5,399</div>"
Hiwatt Microphone 9V Battery 1pack Of 10pieces,"<div class=""prc"">₦ 2,400</div>"
USB 192kHZ/24bit Podcast Recording Microphone Kit,"<div class=""prc"">₦ 10,843</div>"
Shure UHF Rechargeable Wireless Lapel/Tie-Clip Microphone System With Head Mic,"<div class=""prc"">₦ 16,000</div>"
Wireless Bluetooth Earphones Noise Canceling Sports Waterproof Headset 9D Stereo Wireless Earbuds With Microphone,"<div class=""prc"">₦ 9,060 - ₦ 9,390</div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
Shure BLX288/PG58 Dual Channel Wireless Microphone System With 2 PG58 Handheld Vocal Mics,"<div class=""prc"">₦ 145,000</div>"
Headset Gaming Headset Bluetooth Headset 3.0 With Microphone Wireless Rechargeable Handsfree Long Standby Earphone For PC PS3 Mobilephone (Color Black) (Color: Black),"<div class=""prc"">₦ 3,134</div>"
Portable Lavalier Lapel Collar Clip-on FM Wireless Microphone System Voice Amplifier 1/4in Output Plug With Bodypack Transmitter Mini Mic Receiver For Teacher Lecturer Conference Speech Promotion (Black) MLQJ-S,"<div class=""prc"">₦ 3,541</div>"
Wireless Bluetooth 5.0  Earphone LED Display TWSS True Wireless Stereo Headphone 9D Stereo Sports Waterproof Earbuds Headsets With Microphone Tablet,"<div class=""prc"">₦ 6,685</div>"
Mini Microphone Clip On Lavalier Lapel Microphone Mic 3.5mm TYPE-C,"<div class=""prc"">₦ 4,000</div>"
Boya BY-M1 Microphone,"<div class=""prc"">₦ 8,000</div>"
Bm 800 Professional Adjustable Condenser Microphone Kits,"<div class=""prc"">₦ 12,730</div>"
Zealot H6 Sports Wireless Earphone Stereo B Bluetooth Headphones With Microphone For Smartphone Running Gym Headset(Black) CaR,"<div class=""prc"">₦ 8,207</div>"
MK-5 Stereo 3.5mm Gold Plated Plug Live Mobile Phone Tablet Laptop Mini Bend Microphone,"<div class=""prc"">₦ 2,405</div>"
"Portable Rechargeable Public Address System, Voice Amplifier, Megaphone, Speaker With Radio And Headset Microphone. For Teaching And Tour Guide","<div class=""prc"">₦ 16,500</div>"
Logitech H340 Computer Office Education USB Interface Microphone Wired Headset,"<div class=""prc"">₦ 19,107</div>"
32 Keys Electronic Keyboard With Microphone For Children,"<div class=""prc"">₦ 4,500</div>"
EsoGoal Professional Condenser Studio Microphone With Stand,"<div class=""prc"">₦ 4,242</div>"
Rechargeable Mobile Speaker With Wireless Microphone-,"<div class=""prc"">₦ 79,000</div>"
Yamaha Wireless Microphone With 2 Mic - YM288,"<div class=""prc"">₦ 15,000</div>"
V8S Live Streaming Sound Adapter Phone Laptop Microphone,"<div class=""prc"">₦ 9,947</div>"
XXD-G18L 2.4G Wireless Microphone Hands Free Clip-on Lapel,"<div class=""prc"">₦ 13,020</div>"
Behringer Studio C3 Microphone,"<div class=""prc"">₦ 45,000</div>"
Esports Headset USB Wired Microphone COMPUTER Running Light,"<div class=""prc"">₦ 6,160 - ₦ 7,950</div>"
Shure SM58 Wired Professional Dynamic Microphone SM 58,"<div class=""prc"">₦ 10,000</div>"
Serene Sound Wireless Microphone With Bluetooth Speaker,"<div class=""prc"">₦ 11,700</div>"
Portable Professional Photography Microphones Easy Installation High-sensitivity Interview Microphone For Camera And Phones,"<div class=""prc"">₦ 15,994</div>"
Children Keyboard Piano With Microphone,"<div class=""prc"">₦ 7,649</div>"
Elites Powerful    Rechargeable Thunder Subwoofer Speaker + Free Loud  Microphone,"<div class=""prc"">₦ 19,900</div>"
Andoer 4K 1080P 48MP WiFi Digital Video Camera Camcorder Recorder With 2pcs Rechargeable Batteries + 0.39X Wide Angle   Macro Lens + External Microphone Novatek 96660 Chip 3inch Capacitive Touchscreen IR Infrared Night Sight 16X Digital   Zoom,"<div class=""prc"">₦ 92,431</div>"
Wireless Microphone System With Transmitter & Receiver Portable Clip-on Microphone For Teaching Public Speaking WR601,"<div class=""prc"">₦ 6,850</div>"
Behringer C1 Studio Condenser Microphone,"<div class=""prc"">₦ 33,200</div>"
Boom INTERVIEW Condenser Microphone,"<div class=""prc"">₦ 14,500</div>"
USB Condenser Microphone Studio Karaoke Monitor Reverb,"<div class=""prc"">₦ 10,400</div>"
Wireless Headphones Sports Bluetooth Earbuds With Microphone Red DQ-M,"<div class=""prc"">₦ 3,256</div>"
Adjustable Foldable Microphone Stand Heaby Duty Metal Mic,"<div class=""prc"">₦ 7,220</div>"
"Neck Band Wireless Speaker Headphones With Dynamic Blast Bass Sound, Sport & Fitness Earphone With Volume Control ,Microphone Headset ,Memory Card Slot. For Android Phone, Iphone & All Bluetooth Enabled Devices.","<div class=""prc"">₦ 3,799</div>"
EY-510A Mini Portable Clip-on Lapel Lavalier Condenser Mic Wired Microphone For IPhone IPad Android Smartphone DSLR Camera Computer PC Laptop,"<div class=""prc"">₦ 3,537</div>"
3.5mm Hands-Free Clip On Lavalier Lapel Mic Microphone,"<div class=""prc"">₦ 2,500</div>"
AKG P120 High Performance General Purpose Recording Microphone,"<div class=""prc"">₦ 95,000</div>"
BM-800 Condenser Microphone Portable High Sensitivity Low,"<div class=""prc"">₦ 7,490</div>"
Keyboard Piano With Microphone For Kids - 32 Keys,"<div class=""prc"">₦ 4,410</div>"
2pcs Clamp Clip On Drum Rim Microphone Mic Mount Holder,"<div class=""prc"">₦ 2,882</div>"
Professional BM700 Condenser Microphone Sound Recording,"<div class=""prc"">₦ 8,029</div>"
6 In 1 Adjustable Microphone Isolation Shield/Vocal Booth Set,"<div class=""prc"">₦ 64,900</div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
3.5mm Wired Headset Microphone Headworn Mic For Voice Amplifier Loudspeaker,"<div class=""prc"">₦ 2,276</div>"
"Desk Recording Microphone Stand With Phone Holder,Po.p Filter.","<div class=""prc"">₦ 5,500</div>"
Ammoon USB Condenser Microphone Computer Mic Kit With Mini,"<div class=""prc"">₦ 8,313</div>"
"Non Ear Plug Bluetooth Headphones, Ear-Hook Painless Wearing Earphones With Microphone, Instead Of Bone Conduction Headphones, Noise Cancelling Wireless Earbuds For IPhone & Android Happy City","<div class=""prc"">₦ 8,362</div>"
Takstar TAK35 Professional Recording Microphone Condenser,"<div class=""prc"">₦ 36,182</div>"
Shure SM58 Legendary Cardioid Dynamic Vocal Microphone,"<div class=""prc"">₦ 5,500</div>"
Lavalier Clip Metal Stereo Microphone 3.5mm With Collar,"<div class=""prc"">₦ 623</div>"
123k G11-A Wired Gaming Earphones With Microphone For Phones/PC,"<div class=""prc"">₦ 3,104</div>"
Best Headphones Wireless  Earphones With Microphone Digital Stereo Bluetooth Headset Card MP3 Player FM Radio Music For All(#Black Red),"<div class=""prc"">₦ 9,069</div>"
Behringer C-1U USB Microphone+Pop Filter+Boom Arm And Free Shock Mount,"<div class=""prc"">₦ 65,000</div>"
RECHARGEABLE WIRELESS MICROPHONE,"<div class=""prc"">₦ 5,500</div>"
Lapel Microphone Lavalier Clip On Mic Condenser Microphone Interview Audio Recording Microphone,"<div class=""prc"">₦ 4,950</div>"
Professional BT Wireless Microphone Karaoke Speaker KTV,"<div class=""prc"">₦ 5,786</div>"
Andoer Mini USB To 3.5mm Mic Microphone Adapter Cable Cord For,"<div class=""prc"">₦ 1,836</div>"
Sony Dynamic Microphone,"<div class=""prc"">₦ 6,500</div>"
Professional Studio Condenser Microphone Suspension Boom Scissor Mic Arm Stand With Table Mounting Clamp Suitable For Blue Yeti Snowball,"<div class=""prc"">₦ 9,000</div>"
Mxl Mics MXL 990 Condenser Microphone With Shockmount And Carrying Case,"<div class=""prc"">₦ 95,000</div>"
"AMD-01 3.5mm Plug Noise Reduction Stereo Surround Wired Headset With Microphone For Computer, PS4","<div class=""prc"">₦ 5,210</div>"
WIreless Bluetooth Handheld Microphone - Black,"<div class=""prc"">₦ 7,200</div>"
BM800 Studio Condenser Microphone Complete Set  -Studio Recording Condenser Microphone For Internet Radio/Podcast,"<div class=""prc"">₦ 23,099</div>"
Boya BY-M1 Omni-directional Lavalier Microphone,"<div class=""prc"">₦ 8,700</div>"
ARIMIC Dual-Headed Lavalier Lapel Clip-on Omnidirectional Condenser Microphone Mic Cable Length 19.7ft For IPhone IPad IPod Android Smartphone For  Nikon DSLR Camera,"<div class=""prc"">₦ 8,208</div>"
Popupine BM800 Condenser Microphone Phantom Power Mic With Sound Card,"<div class=""prc"">₦ 8,700</div>"
Table Microphone Stand / Desktop Mic Stand With Round Base,"<div class=""prc"">₦ 6,000</div>"
(Charging Dock + Microphone + Speaker Ringer Buzzer) Module For LG G5 / VS987 (US Version)(Grey),"<div class=""prc"">₦ 4,145</div>"
USB 2.0 HD Webcam Camera Webcam High Definition Web Cam Camera With Microphone For Computer PC Laptop Desktop,"<div class=""prc"">₦ 5,990</div>"
AEC BQ618 Smart Wireless Bluetooth Headset With Microphone,"<div class=""prc"">₦ 6,850</div>"
Takstar SM-8B Side-address Microphone Condenser Mic With,"<div class=""prc"">₦ 16,468</div>"
Shure GLXD4 Wireless Microphone,"<div class=""prc"">₦ 27,000</div>"
Gaming Headset Headphones Stereo Microphone For PS4 PC,"<div class=""prc"">₦ 4,945</div>"
External Sound Card USB Mobile Phone Microphone Live For,"<div class=""prc"">₦ 7,288</div>"
Fifine Metal USB Condenser Recording Microphone For Laptop ,"<div class=""prc"">₦ 13,450</div>"
Boya BY-M1 Omnidirectional Lavalier Microphone,"<div class=""prc"">₦ 8,940</div>"
Boom Condenser Microphone,"<div class=""prc"">₦ 11,000</div>"
HBQ-I7 Mini Bluetooth Wireless Earbuds Earphone Headsets Left Earpiece Mini With Microphone For Earpods All Mobile Phones For IOS Android Phones 5 Colors XYX-K,"<div class=""prc"">₦ 7,288</div>"
"12"" Portable Rechargeable Public Address Speaker & System With Bluetooth, USB/SD, FM Radio, Two Wireless Microphone.","<div class=""prc"">₦ 54,550</div>"
123k 3.5mm Wired Gaming And Microphone Headphone For Xbox-ONE PS4,"<div class=""prc"">₦ 3,804</div>"
Blue Snowball ICE USB Condenser Microphone,"<div class=""prc"">₦ 45,500</div>"
Tonor USB Condenser Microphone For Podcast And Streaming,"<div class=""prc"">₦ 31,999</div>"
Wireless Bluetooth Karaoke Microphone Hifi Speaker,"<div class=""prc"">₦ 8,000</div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
UHF Wireless Microphone For Saxophone Musical Instruments,"<div class=""prc"">₦ 120,000</div>"
AKGPerception P3S Vocal Wired Microphone,"<div class=""prc"">₦ 7,200</div>"
Omax DH-769 WIRELESS PROFESSIONAL MICROPHONE SYSTEM,"<div class=""prc"">₦ 30,000</div>"
Portable Bluetooth Karaoke Microphone Wireless Speaker PINK,"<div class=""prc"">₦ 4,280 - ₦ 6,806</div>"
"Digital Video Recording Microphone For Dslr Cameras,Nikon/Canon Camera/Dv Camcorder With 3.5mm Jack","<div class=""prc"">₦ 6,700</div>"
MX5 2.4G Live Broadcast Interview Shooting Wireless Recording Microphone,"<div class=""prc"">₦ 23,299</div>"
T W S Bluetooth 5.0 Headset 9D Stereo Sports Waterproof With Microphone,"<div class=""prc"">₦ 4,491</div>"
FashionieStore Echo Microphone Mic Voice Changer Toy Gift Birthday Present Kids Party Song,"<div class=""prc"">₦ 3,471</div>"
Professional Condenser Microphone USB Plug And Play Home,"<div class=""prc"">₦ 11,120</div>"
Dobe PS5 Wireless Controller Gaming Headphone With Microphone,"<div class=""prc"">₦ 15,000</div>"
Microphone HD Digital Camera,"<div class=""prc"">₦ 1,780</div>"
3 In 1 Wireless Recording Microphone SLR Camera Photography Radio Mobile Phone Interview Lavalier Microphone,"<div class=""prc"">₦ 27,515</div>"
EsoGoal Webcam Auto Focus Built-in HD Microphone Camera,"<div class=""prc"">₦ 6,027</div>"
Wireless Bluetooth Handheld Karaoke Microphone Player,"<div class=""prc"">₦ 9,019</div>"
Glorystar Bellamall: Professional Camera Accessories On-Camera Video Shotgun Stereo Recording Microphone Mic For DSLR Camera,"<div class=""prc"">₦ 9,199</div>"
Microphone Windscreen Windshield Sponge Foam Cover For,"<div class=""prc"">₦ 1,106</div>"
BM800 Condenser Microphone,"<div class=""prc"">₦ 10,999</div>"
"Giant Rechargeable Bluetooth 2in 1 Mobile Public Address System With Two Wireless Microphone,USB And Remote","<div class=""prc"">₦ 120,000</div>"
EsoGoal Condenser Microphone Studio Mic Sound Recording Mic,"<div class=""prc"">₦ 4,412</div>"
USB 192kHZ/24bit Podcast Recording Microphone Kit,"<div class=""prc"">₦ 16,480</div>"
Bluetooth 5.0 Wireless Earphones Stereo Ear Hook Sports Headphones Business Driving Handsfree With Microphone Headset,"<div class=""prc"">₦ 4,685</div>"
Behringer Studio C3 Microphone,"<div class=""prc"">₦ 48,000</div>"
Micro Boom Pole Microphone Mic Holder 5 Section Boompole 35,"<div class=""prc"">₦ 10,599</div>"
Quality Mini Portable Clip-on Lapel Mic Wired Microphone With Noise Reduction For Phone For Laptop Camera Etc,"<div class=""prc"">₦ 2,000</div>"
Andoer Mini Clip-On Lapel Lavalier Microphone Mic Earphone,"<div class=""prc"">₦ 2,786</div>"
Neewer NW-700 Professional Studio Broadcasting & Recording Condenser Microphone With Shock Mount ,"<div class=""prc"">₦ 12,430</div>"
Smart Wireless Bluetooth Headset With Microphone,"<div class=""prc"">₦ 7,590</div>"
Panasonic Super Uni-Directional Condenser Microphone & Boom Mic For Camera,"<div class=""prc"">₦ 15,000</div>"
XTUGA X-CM01 UHF Wireless Lavalier Microphone,"<div class=""prc"">₦ 22,600</div>"
4 In 1 Professional 4-Channel Handheld Wireless Microphone System - SM 9090,"<div class=""prc"">₦ 58,000</div>"
XTUGA X-CM01 UHF Wireless Lavalier Microphone,"<div class=""prc"">₦ 19,600</div>"
Hiwatt Microphone 9V Battery 1pack Of 10pieces,"<div class=""prc"">₦ 3,500</div>"
J01  T WS Wireless Bluetooth Headset 5.0 Touch-free Stereo Earbuds Smart Phone Dual Microphone Sports-green,"<div class=""prc"">₦ 5,540</div>"
Expandable/Adjustable Microphone Isolation Shield/Vocal Booth,"<div class=""prc"">₦ 36,500</div>"
Interview Portable Microphone Tie - Lavalier Microphone/Mini Recording Microphone,"<div class=""prc"">₦ 3,840</div>"
HotPro Tripod + Lavalier Clip Microphone + Tablet&Phone Holder,"<div class=""prc"">₦ 9,700</div>"
Omax PROFESSIONAL WIRELESS MICROPHONE,"<div class=""prc"">₦ 28,000</div>"
Professional Camera Boom Microphone For,"<div class=""prc"">₦ 13,500</div>"
Fifine K690 Condenser Microphone Boom USB Omni-directional Studio Recording Mic,"<div class=""prc"">₦ 54,000</div>"
Bluetooth Wireless Microphone Speaker Handheld Microphone,"<div class=""prc"">₦ 3,300</div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
USB Professional PC Microphone Set Cardioid 192KHz/24Bit,"<div class=""prc"">₦ 17,147</div>"
"Boya Mic, Wireless Lapel Microphone Lavalier","<div class=""prc"">₦ 8,000</div>"
3.5mm Mini Collar Microphone 1.5m Wires Clip Lapel,"<div class=""prc"">₦ 4,180</div>"
AEC BQ618 Smart Wireless Bluetooth Headset With Microphone,"<div class=""prc"">₦ 5,199</div>"
Andoer 4.5M/15Ft Usb Dual-Head Lavalier Lapel Microphone,"<div class=""prc"">₦ 4,586</div>"
BNK Microphone Cover Sponge Mic Foam For Wired And Wireless Microphone System,"<div class=""prc"">₦ 2,300</div>"
Kids Electronic Keyboard Toy With  Seat And Microphone,"<div class=""prc"">₦ 8,500</div>"
Shure UHF Rechargeable Wireless Lapel/Tie-Clip Microphone System With Head Mic,"<div class=""prc"">₦ 16,000</div>"
Musical Microphone For Kids,"<div class=""prc"">₦ 2,999</div>"
Zealot New B26T V4.2 Bluetooth Headphone Stereo Wireless 90 Degree Foldable Over Ear Built-in Microphone Headset For Phone / PC(Black) CaR,"<div class=""prc"">₦ 15,000</div>"
Studio Mic Microphone Isolation Shield Absorbent Foam Foldable,"<div class=""prc"">₦ 15,511</div>"
Mini Microphone Condenser Clip-on Lapel Lavalier Mic Wired For Phone Laptop Black,"<div class=""prc"">₦ 3,999</div>"
Dobe PS5 Wireless Controller Gaming Headphone With Microphone,"<div class=""prc"">₦ 13,500</div>"
Sonys Wireless Microphone System - SY-338,"<div class=""prc"">₦ 17,500</div>"
Professional Studio Microphone BM800 3.5mm Wired Microphone,"<div class=""prc"">₦ 20,600</div>"
Bacbity Acoustic Piezo Contact Microphone Pickup For Guitar Violin Mandolin Ukulele,"<div class=""prc"">₦ 4,179</div>"
AEC BQ618 Smart Wireless Bluetooth Headset With Microphone,"<div class=""prc"">₦ 5,600</div>"
WIreless Bluetooth Handheld Microphone - Pink,"<div class=""prc"">₦ 7,900</div>"
USB Condenser Microphone USB Record Mic Plug & Play,"<div class=""prc"">₦ 8,999</div>"
Omax PROFESSIONAL WIRELESS MICROPHONE,"<div class=""prc"">₦ 28,000</div>"
Mini Microphone With Mono Soundtrack 3.5mm Plug For,"<div class=""prc"">₦ 597</div>"
Adjustable Microphone Stand Suspension Boom Scissor Arm Mic,"<div class=""prc"">₦ 2,825</div>"
Digital Cameras Night Vision Digital Wi-Fi HD DV External Microphone Wide-angle Lens,"<div class=""prc"">₦ 41,600</div>"
Professional UHF Wire-less Saxophone Microphone Brass,"<div class=""prc"">₦ 15,145</div>"
Table Microphone Stand / Desktop Mic Stand With Round Base,"<div class=""prc"">₦ 10,000</div>"
New Bellamall: Professional Camera Accessories On-Camera Video Shotgun Stereo Recording Microphone Mic For DSLR Camera,"<div class=""prc"">₦ 7,299</div>"
Portable Rechargeable Bluetooth Speaker+Free Gift Microphone,"<div class=""prc"">₦ 11,490</div>"
1080P USB Webcam With Microphone And Cover (Black),"<div class=""prc"">₦ 6,990</div>"
Takstar TAK35 Recording Studio Microphone,"<div class=""prc"">₦ 60,000</div>"
Professional UHF Wire-less Saxophone Microphone Brass,"<div class=""prc"">₦ 20,490</div>"
SHOOT XT-451 Portable Condenser Stereo Microphone Mic With,"<div class=""prc"">₦ 7,186</div>"
Set Of 5 Drum Pickup Microphone,"<div class=""prc"">₦ 54,000</div>"
"Shure Rechargeable Wireless Microphone With Headset, Lapel And Handheld Mic - 3in1","<div class=""prc"">₦ 22,000</div>"
"Premium Quality BM800 Studio Condenser Microphone Network Karaoke With Special Bracket,Power Supply,Pop Filter(Complete Set)/Studio Recording Condenser Microphone .BLACK","<div class=""prc"">₦ 25,000</div>"
"HY191 2 In 1 3.5mm Male To Microphone + Audio Female Braided Audio Cable, Length: 26cm","<div class=""prc"">₦ 2,355</div>"
Mini Universal Cardioid On-Camera Microphone Mic With Hot,"<div class=""prc"">₦ 9,325</div>"
Kids Keyboard Piano With Microphone And Free Battery,"<div class=""prc"">₦ 4,400 - ₦ 4,590</div>"
2.4G Wireless Microphone Ear Hook Clip Skin Color,"<div class=""prc"">₦ 23,024</div>"
Keyboard Piano With Microphone For Kids,"<div class=""prc"">₦ 4,600</div>"
Professional Studio Mic Stand - Scissor Arm - With Microphone Holder,"<div class=""prc"">₦ 9,000</div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
54Keys Electronic Keyboard Piano For Children (With Microphone & Charger),"<div class=""prc"">₦ 11,000</div>"
3 In 1 Live Broadcast SmartPhone Video Stabilizer + Microphone + 49 LED Light Kit,"<div class=""prc"">₦ 34,999</div>"
Boya BY-M1 Omni-directional Lavalier Microphone,"<div class=""prc"">₦ 10,000</div>"
Ugreen 3.5mm Male To Male Auxiliary Audio Stereo Cable With Inline Microphone (2m) Black LBQ,"<div class=""prc"">₦ 3,928</div>"
Mini Lapel Lavalier Clip-on Condenser Microphone Mic 3.5mm,"<div class=""prc"">₦ 3,500</div>"
Shure UHF-555 Wireless Microphone System With 100M Range - UHF 555,"<div class=""prc"">₦ 20,000</div>"
USB Collar Tie Mobile Phone Lavalier Microphone,"<div class=""prc"">₦ 5,000</div>"
Behringer Studio C3 Microphone,"<div class=""prc"">₦ 45,000</div>"
Shure ST-9020 UHF PROFESSIONAL WIRELESS MICROPHONE SYSTEM,"<div class=""prc"">₦ 75,000</div>"
Wireless Music Rich T1S Subwoofer Bluetooth FM Speaker Supports MICROPHONE,"<div class=""prc"">₦ 29,900</div>"
"Shure Lapel, Tie-Clip Wireless Microphone With Head Mic - (2in1)","<div class=""prc"">₦ 16,000</div>"
Professional Rechargeable Lavailer Lapel Tie-Clip Body Clip Wireless Microphone (100 Meter Range -UHF) ,"<div class=""prc"">₦ 16,000</div>"
Sennheiser Wireless Microphone System With 2 Mike - SKM-95,"<div class=""prc"">₦ 35,000</div>"
Behringer B2 Pro Studio Microphone,"<div class=""prc"">₦ 84,000</div>"
Berhinger UMC22 Audio Interface With C1 Studio Microphone & Stand,"<div class=""prc"">₦ 74,000</div>"
Full HD 1080P Web Camera With Noise Cancellation Microphone Skype Streaming Live Camera For Computer Android TV,"<div class=""prc"">₦ 11,200</div>"
Portable 12'' Rechargeable Bluetooth Public Address System With Wireless Microphone Radio SD Card USB Speaker,"<div class=""prc"">₦ 56,900</div>"
"Confirmed 4-5 Hours Playing Time Pure Deep Bass Magnet Neck Band Wireless Headphones/Bluetooth Headset, Sport & Fitness Earphone With Volume Control ,Microphone Headset ,Memory Card Slot.Perfect For Tecno,InfinixGionee,Samsung,Lg,HTC, Iphone ETC.","<div class=""prc"">₦ 4,500</div>"
100Pcs Eco-friendly Microphone Covers Windscreen Dustproof,"<div class=""prc"">₦ 2,869</div>"
Professional Microphone Studio Stand,"<div class=""prc"">₦ 9,000</div>"
Powerful Rechargeable Long   Bluetooth  Bluetooth Speaker + Free Loud Microphone,"<div class=""prc"">₦ 20,500</div>"
54 Keys Electronic Children's Rechargable Keyboard Piano Music Instrument With Microphone For Kids,"<div class=""prc"">₦ 13,500</div>"
Table Microphone Stand / Desktop Mic Stand,"<div class=""prc"">₦ 4,900</div>"
Adjustable Mic Stand With 2 Microphone Holder,"<div class=""prc"">₦ 6,800</div>"
Mini Microphone Condenser Clip-on Lapel Lavalier Mic Wired For Phone Laptop Black,"<div class=""prc"">₦ 3,100</div>"
Professional Studio Microphone USB Metal Condenser,"<div class=""prc"">₦ 7,562</div>"
54 Keys Learners XY-813 Keyboard Piano With Adaptor And Microphone,"<div class=""prc"">₦ 31,000</div>"
Rechargeable Portable Lound Maga Phone With Record And Hand Microphone,"<div class=""prc"">₦ 12,000</div>"
Boya BY-M1 Lavalier Microphone Micro-cravate,"<div class=""prc"">₦ 20,000</div>"
Zealot H6 Wireless Sports Earbuds Bluetooth Headset V4.1 Built-in Microphone Noise Reduction Sweat-Proof Stereo Headphones Running Headphones Hands-Free Stereo Bass Beadphones For IOS Android (Black) WANKAI,"<div class=""prc"">₦ 5,310</div>"
Behringer - Studio Condenser Microphone C-3,"<div class=""prc"">₦ 45,000</div>"
Shure SH 6.3 Microphone With Cable - Gold,"<div class=""prc"">₦ 6,000</div>"
"Bm800 High Quality Professional Condenser Microphone, Compatible With PC Laptop For Live Boardcast Show, Studio Recording Etc","<div class=""prc"">₦ 40,000</div>"
Shure ST-900 UHF PROFESSIONAL WIRELESS MICROPHONE SYSTEM,"<div class=""prc"">₦ 75,000</div>"
5 Pcs Long Foam Sponge Windscreen Interview Microphone Wind Muff For,"<div class=""prc"">₦ 3,602</div>"
Quality And Durable 15 Inches Rechargeable PA Speaker With Two Handheld Wireless Microphone,"<div class=""prc"">₦ 62,400</div>"
Elites Powerful Long   Rechargeable Thunder Subwoofer Speaker + Free Loud  Microphone,"<div class=""prc"">₦ 18,900</div>"
Studio Microphone Isolation Shield Soundproof Filter Vocal Recording Foam Panel,"<div class=""prc"">₦ 17,999</div>"
Children Keyboard Piano With Microphone(Toy),"<div class=""prc"">₦ 4,000</div>"
Adjustable Black Microphone Stand With Holder,"<div class=""prc"">₦ 8,999</div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
ALCTRON SIMPLE STUDIO MICROPHONE SCREEN Alctron PF8,"<div class=""prc"">₦ 38,000</div>"
1.5m Microphone Telescopic Pole Movie Shooting Live Recording Interview Boom,"<div class=""prc"">₦ 5,615</div>"
Professional Microphone Stand,"<div class=""prc"">₦ 7,300</div>"
Headworn Headset Microphone For Wireless System Mic Black Parts,"<div class=""prc"">₦ 3,366</div>"
Shure 3 In 1 Wireless Recording Microphone SLR Camera Photography Radio Mobile Phone Interview Lavalier Microphone With Head Mic,"<div class=""prc"">₦ 32,000</div>"
Wireless Tie-Clip/Neck Microphone,"<div class=""prc"">₦ 4,800</div>"
Shure SM7B Cardioid Dynamic Microphone,"<div class=""prc"">₦ 280,000</div>"
XINGMA AK-319 Dynamic Professional Wired Handheld Karaoke KTV Microphone,"<div class=""prc"">₦ 4,770</div>"
Microphone Stand - Short,"<div class=""prc"">₦ 4,200</div>"
Popupine USB Sound Card Plug Play Recording Microphone Guitar,"<div class=""prc"">₦ 10,790</div>"
Professional Studio Condenser Microphone Suspension Boom Scissor Mic Arm Stand With Table Mounting Clamp Suitable For Blue Yeti Snowball,"<div class=""prc"">₦ 9,000</div>"
Yamaha VHF Wireless Microphone System With 2 Mic,"<div class=""prc"">₦ 13,000</div>"
ALCTRON PF8 Professional Simple Microphone Screen Acoustic Filter,"<div class=""prc"">₦ 18,480</div>"
Powerful Rechargeable Long   Bluetooth  Bluetooth Speaker + Free Loud Microphone,"<div class=""prc"">₦ 20,500</div>"
Shure Audio Wireless Lapel/Tie-Clip Microphone Headset Mic (2 In 1),"<div class=""prc"">₦ 16,000</div>"
